time,CHD_L01,CHD_L06,CHD_L11,CHD_L13
30346.50,-16.0534,-43.6965,-43.6965,-44.2757
30347.50,-16.0540,-43.6950,-43.6950,-44.2909
30348.50,-16.0546,-43.6935,-43.6935,-44.3061
30349.50,-16.0549,-43.6599,-43.6599,-44.3183
30350.50,-16.0552,-43.5380,-43.5380,-44.3336
30351.50,-16.0555,-43.5502,-43.5502,-44.3519
30352.50,-16.0561,-43.6020,-43.6020,-44.3701
30353.50,-16.0564,-43.6904,-43.6904,-44.3793
30354.50,-16.0564,-43.7422,-43.7422,-44.3854
30355.50,-16.0567,-43.7849,-43.7849,-44.3921
30356.50,-16.0570,-43.7453,-43.7453,-44.3994
30357.50,-16.0573,-43.6539,-43.6539,-44.4079
30358.50,-16.0576,-43.7209,-43.7209,-44.4168
30359.50,-16.0576,-43.8032,-43.8032,-44.4265
30360.50,-16.0579,-43.8459,-43.8459,-44.4372
30361.50,-16.0582,-43.8855,-43.8855,-44.4482
30362.50,-16.0585,-43.9007,-43.9007,-44.4601
30363.50,-16.0588,-43.8581,-43.8581,-44.4722
30364.50,-16.0591,-43.7240,-43.7240,-44.4851
30365.50,-16.0591,-43.7301,-43.7301,-44.4982
30366.50,-16.0594,-43.6935,-43.6935,-44.5119
30367.50,-16.0601,-43.6660,-43.6660,-44.5259
30368.50,-16.0604,-43.6962,-43.6962,-44.5405
30369.50,-16.0607,-43.7264,-43.7264,-44.5552
30370.50,-16.0610,-43.7566,-43.7566,-44.5701
30371.50,-16.0616,-43.7867,-43.7867,-44.5850
30372.50,-16.0622,-43.8169,-43.8169,-44.6006
30373.50,-16.0625,-43.8474,-43.8474,-44.6158
30374.50,-16.0631,-43.8776,-43.8776,-44.6314
30375.50,-16.0637,-43.9078,-43.9078,-44.6469
30376.50,-16.0646,-43.9379,-43.9379,-44.6624
30377.50,-16.0652,-43.9681,-43.9681,-44.6780
30378.50,-16.0662,-43.9983,-43.9983,-44.6932
30379.50,-16.0671,-44.0202,-44.0202,-44.7085
30380.50,-16.0680,-44.0425,-44.0425,-44.7237
30381.50,-16.0689,-44.0644,-44.0644,-44.7386
30382.50,-16.0701,-44.0864,-44.0864,-44.7533
30383.50,-16.0710,-44.1086,-44.1086,-44.7679
30384.50,-16.0723,-44.1306,-44.1306,-44.7822
30385.50,-16.0732,-44.1525,-44.1525,-44.7966
30386.50,-16.0744,-44.1745,-44.1745,-44.8109
30387.50,-16.0756,-44.1967,-44.1967,-44.8246
30388.50,-16.0765,-44.2187,-44.2187,-44.8383
30389.50,-16.0777,-44.2406,-44.2406,-44.8520
30390.50,-16.0787,-44.2628,-44.2628,-44.8654
30391.50,-16.0796,-44.2848,-44.2848,-44.8786
30392.50,-16.0805,-44.3067,-44.3067,-44.8914
30393.50,-16.0814,-44.3290,-44.3290,-44.9042
30394.50,-16.0823,-44.3509,-44.3509,-44.9167
30395.50,-16.0829,-44.3729,-44.3729,-44.9288
30396.50,-16.0835,-44.3951,-44.3951,-44.9410
30397.50,-16.0841,-44.4171,-44.4171,-44.9529
30398.50,-16.0847,-44.4390,-44.4390,-44.9645
30399.50,-16.0851,-44.4610,-44.4610,-44.9758
30400.50,-16.0851,-44.4832,-44.4832,-44.9868
30401.50,-16.0851,-44.5052,-44.5052,-44.9977
30402.50,-16.0851,-44.5271,-44.5271,-45.0081
30403.50,-16.0847,-44.5494,-44.5494,-45.0185
30404.50,-16.0844,-44.5713,-44.5713,-45.0285
30405.50,-16.0838,-44.5832,-44.5832,-45.0383
30406.50,-16.0832,-44.5948,-44.5948,-45.0477
30407.50,-16.0823,-44.6067,-44.6067,-45.0569
30408.50,-16.0817,-44.6186,-44.6186,-45.0660
30409.50,-16.0808,-44.6301,-44.6301,-45.0745
30410.50,-16.0802,-44.6420,-44.6420,-45.0831
30411.50,-16.0796,-44.6536,-44.6536,-45.0913
30412.50,-16.0790,-44.6655,-44.6655,-45.0995
30413.50,-16.0787,-44.6774,-44.6774,-45.1072
30414.50,-16.0787,-44.6890,-44.6890,-45.1148
30415.50,-16.0787,-44.7009,-44.7009,-45.1224
30416.50,-16.0793,-44.7127,-44.7127,-45.1294
30417.50,-16.0802,-44.7243,-44.7243,-45.1367
30418.50,-16.0814,-44.7362,-44.7362,-45.1434
30419.50,-16.0832,-44.7481,-44.7481,-45.1501
30420.50,-16.0844,-44.7597,-44.7597,-45.1568
30421.50,-16.0832,-44.7716,-44.7716,-45.1632
30422.50,-16.0860,-44.7831,-44.7831,-45.1693
30423.50,-16.0884,-44.7950,-44.7950,-45.1754
30424.50,-16.0875,-44.8069,-44.8069,-45.1815
30425.50,-16.0893,-44.8185,-44.8185,-45.1873
30426.50,-16.0936,-44.8304,-44.8304,-45.1931
30427.50,-16.0951,-44.8243,-44.8243,-45.1989
30428.50,-16.0951,-44.8185,-44.8185,-45.2044
30429.50,-16.0936,-44.8124,-44.8124,-45.2096
30430.50,-16.0936,-44.8063,-44.8063,-45.2151
30431.50,-16.0969,-44.8002,-44.8002,-45.2202
30432.50,-16.0982,-44.7944,-44.7944,-45.2251
30433.50,-16.0933,-44.7883,-44.7883,-45.2300
30434.50,-16.0908,-44.7822,-44.7822,-45.2346
30435.50,-16.0942,-44.7764,-44.7764,-45.2391
30436.50,-16.0969,-44.7703,-44.7703,-45.2434
30437.50,-16.0954,-44.7643,-44.7643,-45.2477
30438.50,-16.0924,-44.7585,-44.7585,-45.2516
30439.50,-16.0966,-44.7524,-44.7524,-45.2553
30440.50,-16.0979,-44.7463,-44.7463,-45.2589
30441.50,-16.0988,-44.7402,-44.7402,-45.2623
30442.50,-16.0991,-44.7344,-44.7344,-45.2653
30443.50,-16.0982,-44.7283,-44.7283,-45.2681
30444.50,-16.1012,-44.7222,-44.7222,-45.2708
30445.50,-16.1027,-44.7164,-44.7164,-45.2733
30446.50,-16.1006,-44.7103,-44.7103,-45.2754
30447.50,-16.1003,-44.7042,-44.7042,-45.2772
30448.50,-16.1015,-44.6981,-44.6981,-45.2788
30449.50,-16.1015,-44.6923,-44.6923,-45.2800
30450.50,-16.1012,-44.6862,-44.6862,-45.2809
30451.50,-16.1039,-44.6801,-44.6801,-45.2815
30452.50,-16.0988,-44.6743,-44.6743,-45.2818
30453.50,-16.0982,-44.6682,-44.6682,-45.2818
30454.50,-16.0963,-44.6621,-44.6621,-45.2815
30455.50,-16.0972,-44.6564,-44.6564,-45.2809
30456.50,-16.0979,-44.6503,-44.6503,-45.2800
30457.50,-16.0982,-44.6442,-44.6442,-45.2785
30458.50,-16.1024,-44.6381,-44.6381,-45.2769
30459.50,-16.1070,-44.6323,-44.6323,-45.2748
30460.50,-16.1027,-44.6262,-44.6262,-45.2724
30461.50,-16.1024,-44.5890,-44.5890,-45.2696
30462.50,-16.1012,-44.5515,-44.5515,-45.2663
30463.50,-16.1049,-44.5140,-44.5140,-45.2626
30464.50,-16.1088,-44.4768,-44.4768,-45.2586
30465.50,-16.1110,-44.4396,-44.4396,-45.2544
30466.50,-16.1110,-44.4021,-44.4021,-45.2498
30467.50,-16.1122,-44.3650,-44.3650,-45.2446
30468.50,-16.1140,-44.3275,-44.3275,-45.2391
30469.50,-16.1146,-44.2900,-44.2900,-45.2333
30470.50,-16.1122,-44.2528,-44.2528,-45.2272
30471.50,-16.1128,-44.2156,-44.2156,-45.2205
30472.50,-16.1164,-44.1781,-44.1781,-45.2138
30473.50,-16.1192,-44.1409,-44.1409,-45.2065
30474.50,-16.1152,-44.1034,-44.1034,-45.1989
30475.50,-16.1119,-44.0659,-44.0659,-45.1910
30476.50,-16.1174,-44.0288,-44.0288,-45.1827
30477.50,-16.1228,-43.9913,-43.9913,-45.1742
30478.50,-16.1183,-43.9541,-43.9541,-45.1654
30479.50,-16.1131,-43.9169,-43.9169,-45.1562
30480.50,-16.1134,-43.8794,-43.8794,-45.1465
30481.50,-16.1128,-43.8419,-43.8419,-45.1367
30482.50,-16.1155,-43.8047,-43.8047,-45.1264
30483.50,-16.1174,-43.7672,-43.7672,-45.1160
30484.50,-16.1186,-43.7301,-43.7301,-45.1050
30485.50,-16.1134,-43.6929,-43.6929,-45.0940
30486.50,-16.1119,-43.6554,-43.6554,-45.0825
30487.50,-16.1225,-43.6179,-43.6179,-45.0709
30488.50,-16.1189,-43.5807,-43.5807,-45.0587
30489.50,-16.1283,-43.5432,-43.5432,-45.0465
30490.50,-16.1320,-43.5060,-43.5060,-45.0340
30491.50,-16.1280,-43.4688,-43.4688,-45.0209
30492.50,-16.1277,-43.4313,-43.4313,-45.0078
30493.50,-16.1326,-43.3939,-43.3939,-44.9944
30494.50,-16.1320,-43.3567,-43.3567,-44.9807
30495.50,-16.1274,-43.3192,-43.3192,-44.9666
30496.50,-16.1241,-43.2820,-43.2820,-44.9523
30497.50,-16.1271,-43.2527,-43.2527,-44.9377
30498.50,-16.1271,-43.2232,-43.2232,-44.9231
30499.50,-16.1238,-43.1939,-43.1939,-44.9078
30500.50,-16.1256,-43.1646,-43.1646,-44.8926
30501.50,-16.1311,-43.1351,-43.1351,-44.8770
30502.50,-16.1360,-43.1058,-43.1058,-44.8615
30503.50,-16.1271,-43.0766,-43.0766,-44.8453
30504.50,-16.1210,-43.0470,-43.0470,-44.8292
30505.50,-16.1317,-43.0177,-43.0177,-44.8130
30506.50,-16.1411,-42.9885,-42.9885,-44.7966
30507.50,-16.1350,-42.9589,-42.9589,-44.7798
30508.50,-16.1356,-42.9296,-42.9296,-44.7630
30509.50,-16.1472,-42.9004,-42.9004,-44.7460
30510.50,-16.1463,-42.8708,-42.8708,-44.7289
30511.50,-16.1366,-42.8416,-42.8416,-44.7118
30512.50,-16.1402,-42.8123,-42.8123,-44.6945
30513.50,-16.1500,-42.7827,-42.7827,-44.6771
30514.50,-16.1439,-42.7535,-42.7535,-44.6597
30515.50,-16.1405,-42.7242,-42.7242,-44.6420
30516.50,-16.1396,-42.6946,-42.6946,-44.6243
30517.50,-16.1356,-42.6654,-42.6654,-44.6067
30518.50,-16.1396,-42.6361,-42.6361,-44.5890
30519.50,-16.1360,-42.6066,-42.6066,-44.5710
30520.50,-16.1436,-42.5773,-42.5773,-44.5533
30521.50,-16.1524,-42.5480,-42.5480,-44.5353
30522.50,-16.1564,-42.5185,-42.5185,-44.5177
30523.50,-16.1558,-42.4892,-42.4892,-44.4997
30524.50,-16.1518,-42.4599,-42.4599,-44.4820
30525.50,-16.1460,-42.4304,-42.4304,-44.4640
30526.50,-16.1393,-42.4011,-42.4011,-44.4463
30527.50,-16.1329,-42.3804,-42.3804,-44.4287
30528.50,-16.1274,-42.3594,-42.3594,-44.4110
30529.50,-16.1219,-42.3386,-42.3386,-44.3933
30530.50,-16.1174,-42.3176,-42.3176,-44.3759
30531.50,-16.1131,-42.2969,-42.2969,-44.3586
30532.50,-16.1091,-42.2758,-42.2758,-44.3415
30533.50,-16.1058,-42.2551,-42.2551,-44.3244
30534.50,-16.1030,-42.2344,-42.2344,-44.3077
30535.50,-16.1006,-42.2134,-42.2134,-44.2912
30536.50,-16.0985,-42.1926,-42.1926,-44.2747
30537.50,-16.0969,-42.1716,-42.1716,-44.2589
30538.50,-16.0957,-42.1509,-42.1509,-44.2430
30539.50,-16.0948,-42.1298,-42.1298,-44.2275
30540.50,-16.0942,-42.1091,-42.1091,-44.2126
30541.50,-16.0942,-42.0881,-42.0881,-44.1979
30542.50,-16.0945,-42.0674,-42.0674,-44.1833
30543.50,-16.0951,-42.0466,-42.0466,-44.1696
30544.50,-16.0960,-42.0256,-42.0256,-44.1559
30545.50,-16.0972,-42.0049,-42.0049,-44.1428
30546.50,-16.0988,-41.9838,-41.9838,-44.1303
30547.50,-16.1006,-41.9631,-41.9631,-44.1181
30548.50,-16.1024,-41.9421,-41.9421,-44.1065
30549.50,-16.1049,-41.9214,-41.9214,-44.0955
30550.50,-16.1076,-41.9003,-41.9003,-44.0851
30551.50,-16.1104,-41.8796,-41.8796,-44.0751
30552.50,-16.1134,-41.8589,-41.8589,-44.0659
30553.50,-16.1168,-41.8378,-41.8378,-44.0571
30554.50,-16.1204,-41.8171,-41.8171,-44.0492
30555.50,-16.1241,-41.7961,-41.7961,-44.0419
30556.50,-16.1280,-41.7754,-41.7754,-44.0352
30557.50,-16.1320,-41.7543,-41.7543,-44.0294
30558.50,-16.1363,-41.7336,-41.7336,-44.0242
30559.50,-16.1405,-41.7373,-41.7373,-44.0196
30560.50,-16.1451,-41.7406,-41.7406,-44.0160
30561.50,-16.1494,-41.7443,-41.7443,-44.0126
30562.50,-16.1533,-41.7479,-41.7479,-44.0093
30563.50,-16.1573,-41.7513,-41.7513,-44.0056
30564.50,-16.1606,-41.7549,-41.7549,-44.0013
30565.50,-16.1634,-41.7461,-41.7461,-43.9958
30566.50,-16.1658,-41.7376,-41.7376,-43.9894
30567.50,-16.1677,-41.7287,-41.7287,-43.9821
30568.50,-16.1692,-41.7202,-41.7202,-43.9736
30569.50,-16.1701,-41.7113,-41.7113,-43.9644
30570.50,-16.1707,-41.7028,-41.7028,-43.9544
30571.50,-16.1710,-41.6940,-41.6940,-43.9437
30572.50,-16.1710,-41.6851,-41.6851,-43.9324
30573.50,-16.1707,-41.6766,-41.6766,-43.9206
30574.50,-16.1704,-41.6678,-41.6678,-43.9084
30575.50,-16.1698,-41.6592,-41.6592,-43.8953
30576.50,-16.1689,-41.6504,-41.6504,-43.8822
30577.50,-16.1680,-41.6419,-41.6419,-43.8687
30578.50,-16.1670,-41.6330,-41.6330,-43.8550
30579.50,-16.1658,-41.6242,-41.6242,-43.8410
30580.50,-16.1649,-41.6156,-41.6156,-43.8270
30581.50,-16.1637,-41.6068,-41.6068,-43.8130
30582.50,-16.1628,-41.5983,-41.5983,-43.7986
30583.50,-16.1619,-41.5894,-41.5894,-43.7849
30584.50,-16.1613,-41.5809,-41.5809,-43.7709
30585.50,-16.1606,-41.5721,-41.5721,-43.7575
30586.50,-16.1603,-41.5696,-41.5696,-43.7441
30587.50,-16.1600,-41.5675,-41.5675,-43.7313
30588.50,-16.1600,-41.5650,-41.5650,-43.7185
30589.50,-16.1603,-41.5629,-41.5629,-43.7063
30590.50,-16.1606,-41.5605,-41.5605,-43.6941
30591.50,-16.1609,-41.5580,-41.5580,-43.6825
30592.50,-16.1616,-41.5559,-41.5559,-43.6709
30593.50,-16.1625,-41.5535,-41.5535,-43.6596
30594.50,-16.1631,-41.5510,-41.5510,-43.6490
30595.50,-16.1640,-41.5489,-41.5489,-43.6383
30596.50,-16.1649,-41.5464,-41.5464,-43.6279
30597.50,-16.1661,-41.5443,-41.5443,-43.6179
30598.50,-16.1670,-41.5419,-41.5419,-43.6081
30599.50,-16.1683,-41.5394,-41.5394,-43.5987
30600.50,-16.1695,-41.5373,-41.5373,-43.5898
30601.50,-16.1704,-41.5349,-41.5349,-43.5810
30602.50,-16.1716,-41.5324,-41.5324,-43.5725
30603.50,-16.1728,-41.5303,-41.5303,-43.5639
30604.50,-16.1737,-41.5279,-41.5279,-43.5560
30605.50,-16.1750,-41.5257,-41.5257,-43.5484
30606.50,-16.1759,-41.5233,-41.5233,-43.5411
30607.50,-16.1768,-41.5227,-41.5227,-43.5341
30608.50,-16.1777,-41.5221,-41.5221,-43.5271
30609.50,-16.1783,-41.5215,-41.5215,-43.5207
30610.50,-16.1792,-41.5208,-41.5208,-43.5146
30611.50,-16.1798,-41.5202,-41.5202,-43.5085
30612.50,-16.1805,-41.5196,-41.5196,-43.5030
30613.50,-16.1811,-41.5190,-41.5190,-43.4975
30614.50,-16.1817,-41.5184,-41.5184,-43.4923
30615.50,-16.1820,-41.5178,-41.5178,-43.4877
30616.50,-16.1826,-41.5172,-41.5172,-43.4832
30617.50,-16.1832,-41.5166,-41.5166,-43.4789
30618.50,-16.1835,-41.5160,-41.5160,-43.4749
30619.50,-16.1841,-41.5154,-41.5154,-43.4713
30620.50,-16.1844,-41.5147,-41.5147,-43.4679
30621.50,-16.1850,-41.5141,-41.5141,-43.4649
30622.50,-16.1856,-41.5181,-41.5181,-43.4621
30623.50,-16.1859,-41.5221,-41.5221,-43.4594
30624.50,-16.1866,-41.5257,-41.5257,-43.4573
30625.50,-16.1872,-41.5297,-41.5297,-43.4551
30626.50,-16.1875,-41.5336,-41.5336,-43.4533
30627.50,-16.1881,-41.5376,-41.5376,-43.4515
30628.50,-16.1887,-41.5416,-41.5416,-43.4499
30629.50,-16.1893,-41.5452,-41.5452,-43.4484
30630.50,-16.1896,-41.5492,-41.5492,-43.4472
30631.50,-16.1902,-41.5532,-41.5532,-43.4460
30632.50,-16.1908,-41.5571,-41.5571,-43.4448
30633.50,-16.1914,-41.5611,-41.5611,-43.4435
30634.50,-16.1917,-41.5647,-41.5647,-43.4423
30635.50,-16.1923,-41.5687,-41.5687,-43.4414
30636.50,-16.1930,-41.5727,-41.5727,-43.4402
30637.50,-16.1936,-41.5766,-41.5766,-43.4390
30638.50,-16.1939,-41.5806,-41.5806,-43.4377
30639.50,-16.1945,-41.5842,-41.5842,-43.4362
30640.50,-16.1948,-41.5882,-41.5882,-43.4347
30641.50,-16.1954,-41.5922,-41.5922,-43.4332
30642.50,-16.1957,-41.5961,-41.5961,-43.4313
30643.50,-16.1960,-41.6001,-41.6001,-43.4295
30644.50,-16.1966,-41.6038,-41.6038,-43.4274
30645.50,-16.1969,-41.6077,-41.6077,-43.4249
30646.50,-16.1972,-41.6117,-41.6117,-43.4222
30647.50,-16.1975,-41.6577,-41.6577,-43.4192
30648.50,-16.1978,-41.7040,-41.7040,-43.4161
30649.50,-16.1981,-41.7501,-41.7501,-43.4131
30650.50,-16.1984,-41.7961,-41.7961,-43.4094
30651.50,-16.1987,-41.8421,-41.8421,-43.4060
30652.50,-16.1987,-41.8884,-41.8884,-43.4027
30653.50,-16.1990,-41.9345,-41.9345,-43.3993
30654.50,-16.1994,-41.9805,-41.9805,-43.3960
30655.50,-16.1997,-42.0268,-42.0268,-43.3929
30656.50,-16.2000,-42.0728,-42.0728,-43.3899
30657.50,-16.2000,-42.1189,-42.1189,-43.3875
30658.50,-16.2003,-42.1649,-42.1649,-43.3850
30659.50,-16.2006,-42.2112,-42.2112,-43.3832
30660.50,-16.2009,-42.2572,-42.2572,-43.3817
30661.50,-16.2012,-42.3033,-42.3033,-43.3804
30662.50,-16.2018,-42.3496,-42.3496,-43.3801
30663.50,-16.2021,-42.3956,-42.3956,-43.3801
30664.50,-16.2024,-42.4417,-42.4417,-43.3811
30665.50,-16.2030,-42.4880,-42.4880,-43.3823
30666.50,-16.2033,-42.5340,-42.5340,-43.3847
30667.50,-16.2039,-42.5800,-42.5800,-43.3875
30668.50,-16.2045,-42.6261,-42.6261,-43.3914
30669.50,-16.2051,-42.6724,-42.6724,-43.3963
30670.50,-16.2058,-42.7184,-42.7184,-43.4021
30671.50,-16.2067,-42.7644,-42.7644,-43.4088
30672.50,-16.2073,-42.8108,-42.8108,-43.4167
30673.50,-16.2082,-42.8568,-42.8568,-43.4256
30674.50,-16.2091,-42.9028,-42.9028,-43.4359
30675.50,-16.2103,-42.9488,-42.9488,-43.4472
30676.50,-16.2112,-42.9952,-42.9952,-43.4600
30677.50,-16.2125,-43.0412,-43.0412,-43.4740
30678.50,-16.2137,-43.0689,-43.0689,-43.4896
30679.50,-16.2149,-43.0967,-43.0967,-43.5063
30680.50,-16.2164,-43.1244,-43.1244,-43.5240
30681.50,-16.2179,-43.1525,-43.1525,-43.5432
30682.50,-16.2192,-43.1802,-43.1802,-43.5633
30683.50,-16.2207,-43.2079,-43.2079,-43.5844
30684.50,-16.2222,-43.2357,-43.2357,-43.6060
30685.50,-16.2237,-43.2634,-43.2634,-43.6286
30686.50,-16.2256,-43.2911,-43.2911,-43.6517
30687.50,-16.2271,-43.3189,-43.3189,-43.6755
30688.50,-16.2286,-43.3469,-43.3469,-43.6996
30689.50,-16.2301,-43.3747,-43.3747,-43.7243
30690.50,-16.2317,-43.4024,-43.4024,-43.7490
30691.50,-16.2332,-43.4301,-43.4301,-43.7739
30692.50,-16.2344,-43.4579,-43.4579,-43.7986
30693.50,-16.2359,-43.4856,-43.4856,-43.8236
30694.50,-16.2371,-43.5133,-43.5133,-43.8486
30695.50,-16.2384,-43.5414,-43.5414,-43.8730
30696.50,-16.2396,-43.5691,-43.5691,-43.8974
30697.50,-16.2408,-43.5969,-43.5969,-43.9212
30698.50,-16.2417,-43.6246,-43.6246,-43.9443
30699.50,-16.2426,-43.6523,-43.6523,-43.9672
30700.50,-16.2432,-43.6801,-43.6801,-43.9891
30701.50,-16.2439,-43.7078,-43.7078,-44.0102
30702.50,-16.2445,-43.7358,-43.7358,-44.0306
30703.50,-16.2448,-43.7636,-43.7636,-44.0498
30704.50,-16.2448,-43.7913,-43.7913,-44.0681
30705.50,-16.2451,-43.8191,-43.8191,-44.0851
30706.50,-16.2448,-43.8468,-43.8468,-44.1007
30707.50,-16.2445,-43.8745,-43.8745,-44.1150
30708.50,-16.2439,-43.9023,-43.9023,-44.1281
30709.50,-16.2432,-43.9303,-43.9303,-44.1394
30710.50,-16.2423,-43.9580,-43.9580,-44.1489
30711.50,-16.2411,-43.9858,-43.9858,-44.1568
30712.50,-16.2399,-44.0135,-44.0135,-44.1629
30713.50,-16.2384,-44.0257,-44.0257,-44.1751
30714.50,-16.2365,-44.0379,-44.0379,-44.2177
30715.50,-16.2347,-43.9830,-43.9830,-44.2574
30716.50,-16.2326,-43.9800,-43.9800,-44.2635
30717.50,-16.2301,-44.0257,-44.0257,-44.2696
30718.50,-16.2277,-44.0684,-44.0684,-44.2878
30719.50,-16.2256,-44.0989,-44.0989,-44.3122
30720.50,-16.2228,-44.0989,-44.0989,-44.3214
30721.50,-16.2204,-43.9952,-43.9952,-44.3366
30722.50,-16.2179,-44.0714,-44.0714,-44.3458
30723.50,-16.2155,-43.9526,-43.9526,-44.3519
30724.50,-16.2131,-43.7636,-43.7636,-44.3732
30725.50,-16.2106,-43.9282,-43.9282,-44.4037
30726.50,-16.2085,-44.0440,-44.0440,-44.4037
30727.50,-16.2064,-44.0989,-44.0989,-44.4006
30728.50,-16.2045,-44.0806,-44.0806,-44.4098
30729.50,-16.2027,-44.1598,-44.1598,-44.4189
30730.50,-16.2012,-44.1812,-44.1812,-44.4250
30731.50,-16.2000,-44.0410,-44.0410,-44.2848
30732.50,-16.1987,-44.0592,-44.0592,-44.2665
30733.50,-16.1981,-44.1172,-44.1172,-44.2696
30734.50,-16.1978,-44.1446,-44.1446,-44.2817
30735.50,-16.1975,-44.1111,-44.1111,-44.2939
30736.50,-16.1978,-44.1690,-44.1690,-44.3031
30737.50,-16.1987,-44.2116,-44.2116,-44.3214
30738.50,-16.1997,-44.1111,-44.1111,-44.3336
30739.50,-16.2012,-44.1873,-44.1873,-44.3549
30740.50,-16.2033,-44.2848,-44.2848,-44.3762
30741.50,-16.2058,-44.2604,-44.2604,-44.3915
30742.50,-16.2088,-44.1324,-44.1324,-44.3976
30743.50,-16.2119,-44.2269,-44.2269,-44.3976
30744.50,-16.2152,-44.2665,-44.2665,-44.3945
30745.50,-16.2186,-44.3031,-44.3031,-44.4067
30746.50,-16.2216,-44.3427,-44.3427,-44.4189
30747.50,-16.2247,-44.3579,-44.3579,-44.4281
30748.50,-16.2274,-44.3153,-44.3153,-44.4311
30749.50,-16.2298,-44.2909,-44.2909,-44.4433
30750.50,-16.2323,-44.3671,-44.3671,-44.4555
30751.50,-16.2344,-44.3671,-44.3671,-44.4738
30752.50,-16.2362,-44.4098,-44.4098,-44.4768
30753.50,-16.2381,-44.4555,-44.4555,-44.4738
30754.50,-16.2396,-44.4829,-44.4829,-44.4799
30755.50,-16.2411,-44.4799,-44.4799,-44.4921
30756.50,-16.2426,-44.3793,-44.3793,-44.5073
30757.50,-16.2439,-44.4402,-44.4402,-44.5256
30758.50,-16.2448,-44.4768,-44.4768,-44.5469
30759.50,-16.2460,-44.5225,-44.5225,-44.5591
30760.50,-16.2466,-44.5469,-44.5469,-44.5652
30761.50,-16.2475,-44.5652,-44.5652,-44.5744
30762.50,-16.2481,-44.5744,-44.5744,-44.5805
30763.50,-16.2490,-44.5408,-44.5408,-44.5926
30764.50,-16.2496,-44.5561,-44.5561,-44.6140
30765.50,-16.2500,-44.5622,-44.5622,-44.6323
30766.50,-16.2506,-44.5622,-44.5622,-44.6414
30767.50,-16.2512,-44.5469,-44.5469,-44.6506
30768.50,-16.2515,-44.5286,-44.5286,-44.6628
30769.50,-16.2521,-44.5561,-44.5561,-44.6780
30770.50,-16.2527,-44.5378,-44.5378,-44.6902
30771.50,-16.2530,-44.5713,-44.5713,-44.7054
30772.50,-16.2536,-44.5835,-44.5835,-44.7207
30773.50,-16.2542,-44.6353,-44.6353,-44.7329
30774.50,-16.2545,-44.6536,-44.6536,-44.7420
30775.50,-16.2551,-44.6109,-44.6109,-44.7450
30776.50,-16.2557,-44.6506,-44.6506,-44.7572
30777.50,-16.2564,-44.6536,-44.6536,-44.7755
30778.50,-16.2567,-44.6841,-44.6841,-44.7938
30779.50,-16.2573,-44.7268,-44.7268,-44.7999
30780.50,-16.2579,-44.7603,-44.7603,-44.7999
30781.50,-16.2585,-44.7938,-44.7938,-44.8091
30782.50,-16.2591,-44.8243,-44.8243,-44.8273
30783.50,-16.2600,-44.8426,-44.8426,-44.8365
30784.50,-16.2606,-44.7969,-44.7969,-44.8395
30785.50,-16.2612,-44.8182,-44.8182,-44.8487
30786.50,-16.2618,-44.8182,-44.8182,-44.8548
30787.50,-16.2628,-44.8456,-44.8456,-44.8639
30788.50,-16.2634,-44.8792,-44.8792,-44.8853
30789.50,-16.2643,-44.8273,-44.8273,-44.9035
30790.50,-16.2652,-44.8487,-44.8487,-44.9249
30791.50,-16.2658,-44.8091,-44.8091,-44.9340
30792.50,-16.2667,-44.8304,-44.8304,-44.9371
30793.50,-16.2676,-44.8731,-44.8731,-44.9432
30794.50,-16.2685,-44.8792,-44.8792,-44.9493
30795.50,-16.2695,-44.8456,-44.8456,-44.9493
30796.50,-16.2704,-44.8487,-44.8487,-44.9615
30797.50,-16.2716,-44.8121,-44.8121,-44.9767
30798.50,-16.2725,-44.7603,-44.7603,-44.9828
30799.50,-16.2737,-44.6719,-44.6719,-44.9980
30800.50,-16.2746,-44.6993,-44.6993,-45.0041
30801.50,-16.2759,-44.6871,-44.6871,-45.0041
30802.50,-16.2771,-44.6871,-44.6871,-45.0133
30803.50,-16.2783,-44.6810,-44.6810,-45.0163
30804.50,-16.2795,-44.6780,-44.6780,-45.0194
30805.50,-16.2807,-44.6414,-44.6414,-45.0224
30806.50,-16.2820,-44.6628,-44.6628,-45.0316
30807.50,-16.2835,-44.6780,-44.6780,-45.0377
30808.50,-16.2844,-44.5561,-44.5561,-45.0377
30809.50,-16.2856,-44.5805,-44.5805,-45.0407
30810.50,-16.2865,-44.4921,-44.4921,-45.0468
30811.50,-16.2874,-44.4433,-44.4433,-45.0590
30812.50,-16.2881,-44.3183,-44.3183,-45.0559
30813.50,-16.2887,-44.3762,-44.3762,-45.0468
30814.50,-16.2890,-44.3945,-44.3945,-45.0377
30815.50,-16.2896,-44.3823,-44.3823,-45.0224
30816.50,-16.2896,-44.4982,-44.4982,-45.0194
30817.50,-16.2899,-44.5835,-44.5835,-45.0133
30818.50,-16.2899,-44.6323,-44.6323,-44.9980
30819.50,-16.2902,-44.4585,-44.4585,-44.9797
30820.50,-16.2902,-44.5164,-44.5164,-44.9828
30821.50,-16.2899,-44.5805,-44.5805,-44.9950
30822.50,-16.2899,-44.6201,-44.6201,-44.9980
30823.50,-16.2899,-44.9858,-44.9858,-44.9797
30824.50,-16.2896,-45.1139,-45.1139,-44.9676
30825.50,-16.2896,-44.9035,-44.9035,-44.9919
30826.50,-16.2893,-44.8273,-44.8273,-44.9980
